case_id,room_type_cases,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,snr_db,xpol_coupling_db,eps_r_multiplier_cases,dominant_wall_material_cases,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results,grid_layer_results,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,dominant_wall_material_results,eps_r_multiplier_results,is_nlos_current_0p20,is_los_current_0p20,is_nlos_geo,is_los_geo,is_nlos_bounce_0p33,is_los_bounce_0p33,is_nlos_mixed_0p33,is_los_mixed_0p33,label_schema
746,A,2.5,2,2.7,3.16666666666667,1.35714285714286,1.2,1,1.76286974861074,31.6919067778888,31.6919067778888,14.8343850285497,30.8403596698892,0.914074156850265,drywall,patch_ffd,drywall,8,3.4863813229572e-09,1.14780202500918,leading_edge,1,1,R,1,1,2,2.66683329324689,5.50552757445906,2.15920657112531,0.0169540745739678,0.010705402053389,0.304511302301471,7.47038942936205e-08,2.2258023392764e-08,1.59377431906615e-08,0.0916789832810401,2.49027237354087e-09,1.68347177212969,73.3751280105577,7.80376362597863,0.940414234860564,4,118.683204447455,0.10093235936806,0,,21,0,2,1,1,0,1.76286974861074,dielectric,0.00294436912412221,0.000497022830515975,0.168804524692246,0,A,1,31.6919067778888,31.6919067778888,drywall,0.914074156850265,0,1,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
747,C,2.5,2,2.7,0.876158133932066,0.414676017576341,1.2,2,2.72031515366191,56.5364279602497,56.5364279602497,32.175438947701,20.9994628009943,0.974838372040673,concrete,patch_ffd,concrete,15,6.9727626459144e-09,5.79419088183749,leading_edge,1,1,R,1,1,2,0.531693401926014,-10.8725923557566,0.253879435273112,0.0882472480971994,0.012674951663811,0.30648235989551,7.03282508199737e-09,3.29775047149287e-09,5.97665369649806e-09,0.0969270793626433,3.98443579766539e-09,1.69864068237345,98.3454677279484,9.57051525885013,0.999668410331782,1,138.71660794998,0.107330290996031,0,,16,0,2,1,0,1,2.72031515366191,dielectric,0.0019080654131825,0.000646796676978427,0.338980347586523,0,C,2,56.5364279602497,56.5364279602497,concrete,0.974838372040673,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
748,C,2.5,2,2.7,0.944444444444444,0.5,1.2,1,2.63054235594483,55.2341097318282,55.2341097318282,32.025984988337,36.9453767149522,1.12070313488906,drywall,patch_ffd,drywall,14,6.47470817120623e-09,5.21596690030742,leading_edge,1,1,R,1,1,2,0.499956813052174,-6.66490799186213,0.235442984134838,0.00360655016249345,0.0350377945235192,0.453033855568804,6.67237694644618e-09,2.29458914495675e-09,3.98443579766537e-09,0.238103134332127,9.96108949416347e-10,1.63295075578235,121.925812872757,10.6001964260944,0.999597672150578,1,175.496540298608,0.312513602642803,0,,16,0,2,1,1,0,2.63054235594483,dielectric,0.00197318216371932,0.000475675113716246,0.241070045362476,0,C,1,55.2341097318282,55.2341097318282,drywall,1.12070313488906,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
749,C,2.5,2,2.7,4.58788278259906,0.856780864215032,0.65,2,3.14144942762072,49.2647264847596,49.2647264847596,39.7490949618953,28.967560083915,1.10316333039646,brick,patch_ffd,brick,20,9.46303501945525e-09,2.4601647297282,leading_edge,1,1,R,1,1,2,1.39565228156121,1.32922348467048,0.709775046429009,0.010595080634305,0.0119873746958838,0.325985902790734,8.14376981106414e-09,6.63082457685918e-09,1.89260700389105e-08,0.0840712595866484,5.47859922178991e-09,1.73203459800163,67.0374463381308,7.69448170194901,0.999840395248187,3,115.963030455165,0.0917879916604731,0,,17,0,2,1,1,0,3.14144942762072,dielectric,0.00165227528796788,0.000538893730405097,0.326152508803711,0,C,2,49.2647264847596,49.2647264847596,brick,1.10316333039646,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
750,A,2.5,2,2.7,2.72222222222222,3.07142857142857,1.2,1,1.85670188768226,36.1102820956784,36.1102820956784,32.3041483724997,29.1544828716844,1.04471448641707,brick,patch_ffd,brick,9,3.98443579766537e-09,3.307639551391,leading_edge,1,1,R,1,1,2,1.53817187893531,1.47275957857173,1.28347897821915,0.00130520632493913,0.0207758239865821,0.391239252207071,1.01592591416233e-08,4.44033914497318e-09,1.39455252918288e-08,0.150510126213591,9.96108949416347e-10,1.65815728061113,85.9471546399491,8.55583937590963,0.999332420252941,4,139.52965861226,0.177177069271851,0,,22,0,2,1,1,0,1.85670188768226,dielectric,0.00279556954839851,0.000543136911957116,0.194284886336762,0,A,1,36.1102820956784,36.1102820956784,brick,1.04471448641707,0,1,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
751,A,2.5,2,2.7,0.503865357113709,2.72400070346666,1.2,2,2.59975585991281,54.7617815015284,54.7617815015284,37.2113469329295,34.8247669713274,0.910105949746575,brick,patch_ffd,brick,32,1.54396887159533e-08,1.6409314666875,leading_edge,1,1,R,1,1,2,2.49518904696537,2.94159962068419,1.06387125625569,0.0717752050368542,0.0156278975571196,0.401318697422642,4.63666696871167e-09,3.45305876281154e-09,6.9727626459144e-09,0.104017000988983,8.96498054474712e-09,1.64103519565729,71.7045666793468,8.06075688250627,0.999822413439842,4,99.7504543297171,0.116092605667514,0,,21,0,2,1,1,0,2.59975585991281,dielectric,0.00199654872893819,0.000475951035932531,0.238386886848313,0,A,2,54.7617815015284,54.7617815015284,brick,0.910105949746575,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
752,A,2.5,2,2.7,3.16666666666667,1.78571428571429,0.2,1,2.59622087114933,15.6477528101502,15.6477528101502,24.423488848956,29.6490951366054,1.03588806445133,concrete,patch_ffd,concrete,28,1.34474708171206e-08,2.11832533012811,leading_edge,1,1,R,1,1,2,1.12406553580947,0.215009695531281,1.83719345655714,0.0170713672562185,0.0166388966402663,0.350942969913631,1.49631835203557e-08,3.85019947827007e-09,4.98054474708171e-09,0.132282295450215,7.4708171206226e-09,1.65658674697177,86.7577094355418,8.62278046387663,0.997386415388554,4,138.881546691718,0.152448537994104,0,,21,0,2,1,0,1,2.59622087114933,dielectric,0.00199926721002005,0.000713731681618268,0.356996642590418,0,A,1,15.6477528101502,15.6477528101502,concrete,1.03588806445133,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
753,B,2.5,2,2.7,0.944444444444444,0.928571428571429,1.2,1,2.41199342248134,51.5455518519184,51.5455518519184,29.5559073475251,29.013591996554,0.975675514677204,drywall,patch_ffd,drywall,10,4.48249027237354e-09,6.76154608951658,leading_edge,1,1,R,1,1,2,0.500745119211243,-7.37814306856594,0.0340887793276565,0.114670138963396,0.0165656426911682,0.362329479121401,2.70584351961118e-08,4.90060530283983e-09,8.46692607003891e-09,0.11428392892578,4.48249027237356e-09,1.74962997723612,79.7422323544827,8.34990321427143,0.996890815451966,3,129.71615441705,0.129029982246087,0,,22,0,2,1,1,0,2.41199342248134,dielectric,0.00215197073477869,0.000477594416095932,0.221933508842557,0,B,1,51.5455518519184,51.5455518519184,drywall,0.975675514677204,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
754,A,2.5,2,2.7,0.944444444444444,0.928571428571429,0.2,1,3.13332287996198,37.0723435277123,37.0723435277123,19.9900236995962,35.4065203921078,0.883465734291676,brick,patch_ffd,brick,21,9.96108949416342e-09,5.20171835041399,leading_edge,1,1,R,1,1,2,0.802157135095631,-3.12836811363797,1.92656535601874,0.136352057073193,0.0143738318087452,0.332086279732109,2.60523013908668e-08,4.491397665846e-09,5.47859922178988e-09,0.125372190522753,9.96108949416347e-09,1.82371278185388,89.8398547845057,8.95104814803192,0.994249199468411,4,133.987353036178,0.143343476121216,0,,23,0,2,1,0,1,3.13332287996198,dielectric,0.00165656060881971,0.000569633826075947,0.343865369635831,0,A,1,37.0723435277123,37.0723435277123,brick,0.883465734291676,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
755,A,2.5,2,2.7,4.05555555555556,0.5,1.2,1,2.63054235594483,55.2341097318282,55.2341097318282,23.9043436071439,29.8974717979155,1.01288202598618,brick,patch_ffd,brick,15,6.9727626459144e-09,2.45062778837363,leading_edge,1,1,R,1,1,2,1.29155124430361,0.912741523983722,1.21223945919367,0.034747846148651,0.0165388053540314,0.367558541250709,1.73129960186181e-08,6.69165507300048e-09,1.79299610894942e-08,0.0751533179979959,2.98832684824904e-09,1.82115845938588,70.1275642932769,7.66741744298293,0.99640458004982,4,125.847389764731,0.0812602990966162,0,,22,0,2,1,1,0,2.63054235594483,dielectric,0.00197318216371932,0.000545146063511251,0.276277615688399,0,A,1,55.2341097318282,55.2341097318282,brick,1.01288202598618,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
756,C,2.5,2,2.7,0.440425795588444,2.36508185058315,0.2,2,3.25962124503794,39.9182967598983,39.9182967598983,31.6003414252141,25.8947833399082,1.0051871247378,brick,patch_ffd,brick,35,1.69338521400778e-08,2.63550109219923,leading_edge,1,1,R,1,1,2,1.53722008377638,-1.60249790502269,0.921547512242458,0.00663465142301012,0.0311813339792956,0.467916606077171,6.223698704649e-09,2.31877354639479e-09,4.48249027237354e-09,0.204182758825644,7.96887159533077e-09,1.62748555998453,96.4740181882935,9.24168000773735,0.999613488092331,5,146.403307734956,0.256569911107152,0,,18,0,2,1,0,1,3.25962124503794,dielectric,0.00159237496244694,0.000592725876569139,0.372227578646628,0,C,2,39.9182967598983,39.9182967598983,brick,1.0051871247378,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
757,A,2.5,2,2.7,3.72543276281038,0.430040875277998,1.2,2,2.49328239665445,53.0142362121936,53.0142362121936,27.0865542959233,23.439281527365,1.10927302715877,wood,patch_ffd,wood,13,5.97665369649805e-09,1.57520380834546,leading_edge,1,1,R,1,1,2,1.94677168860211,2.46924968012009,1.46474185952844,0.0370832735802427,0.00907480885312354,0.307298152923144,1.48912286255277e-08,6.13284466555265e-09,1.7431906614786e-08,0.0771085203649213,2.98832684824904e-09,1.67725815695764,54.6746573240844,6.85517341277684,0.997691023164477,3,98.7894803603618,0.0835510155488822,0,,22,0,2,1,1,0,2.49328239665445,dielectric,0.00208180961154795,0.00050505262929042,0.24260269838743,0,A,2,53.0142362121936,53.0142362121936,wood,1.10927302715877,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
758,C,2.5,2,2.7,3.61111111111111,2.21428571428571,0.2,1,2.74417314843315,24.3531382251121,24.3531382251121,29.8405598913046,37.3938768027355,1.09051226197573,glass,patch_ffd,glass,21,9.96108949416342e-09,1.22559439595794,leading_edge,1,1,R,1,1,2,2.07422730230683,2.85156597452211,2.25090530279746,0.00908612433895251,0.0108691833701262,0.369089851643282,1.7137985197502e-08,1.14914042430911e-08,1.54396887159533e-08,0.0548571760209239,5.97665369649808e-09,1.64652893182847,46.6261230882461,6.35455358942156,0.997402501135798,5,82.0211439266567,0.0580411495798844,0,,15,1,2,0,0,1,2.74417314843315,dielectric,0,0.000493639128043201,493639128.043201,1,C,1,24.3531382251121,24.3531382251121,glass,1.09051226197573,1,0,1,0,0,0,1,0,mixed_0p33_primary_with_dual_aux
759,B,2.5,2,2.7,4.6271443275816,0.473021989110601,0.65,2,3.32549317186223,51.9426502310596,51.9426502310596,30.4117170161686,32.7538524282899,0.855996652601119,concrete,patch_ffd,concrete,16,7.47081712062257e-09,0.86356894961153,leading_edge,1,1,R,1,1,2,2.58075116591443,3.41777593248071,1.13594338388155,0.0007656766785481,0.0136380165871125,0.380245274963012,1.61125988456667e-08,1.2324196569684e-08,2.09182879377432e-08,0.0833932540834819,6.47470817120625e-09,1.70441825570174,54.6890763187586,6.9324886439832,0.998038662646061,3,96.9653739782634,0.0909804062156413,0,,17,0,2,1,1,0,3.32549317186223,dielectric,0.00156083293196236,0.000512372748008343,0.328268796433043,0,B,2,51.9426502310596,51.9426502310596,concrete,0.855996652601119,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
760,A,2.5,2,2.7,0.5,0.5,1.2,1,2.91547594742265,59.0362434679265,59.0362434679265,19.8209925873037,28.9173118079503,0.819522176490224,concrete,patch_ffd,concrete,15,6.9727626459144e-09,5.15858087507477,leading_edge,1,1,R,1,1,2,0.300409814268461,-10.5330824781149,0.394044108650868,0.0477357729701126,0.0209883963029652,0.389778764029553,1.61621973569804e-08,3.673302804949e-09,5.97665369649806e-09,0.151879487169138,2.49027237354087e-09,1.65325751147836,94.770747277828,9.26948531578854,0.997092176841617,1,142.015589972389,0.179077719346976,0,,18,0,2,1,1,0,2.91547594742265,dielectric,0.00178034027763017,0.000515995346526022,0.289829620218932,0,A,1,59.0362434679265,59.0362434679265,concrete,0.819522176490224,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
761,B,2.5,2,2.7,3.16666666666667,0.928571428571429,0.2,1,2.80042918641374,26.7829048021752,26.7829048021752,14.5541158888198,22.0130328141341,1.15420625245077,brick,patch_ffd,brick,17,7.96887159533074e-09,1.5240072351932,leading_edge,1,1,R,1,1,2,3.17511650987696,4.26800938079635,1.71836720346837,0.000443268076257719,0.0110376885835818,0.369779135196027,7.38637964008691e-08,2.63277392119999e-08,1.69338521400778e-08,0.0552095936014912,1.99221789883269e-09,1.63774713819284,49.2356717031621,6.54226210893269,0.933674164287062,3,82.9824869968394,0.0584358109773227,0,,23,0,2,1,0,1,2.80042918641374,dielectric,0.00185347991759277,0.000712421254015112,0.384369556558442,0,B,1,26.7829048021752,26.7829048021752,brick,1.15420625245077,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
762,A,2.5,2,2.7,3.61111111111111,1.78571428571429,1.2,1,1.87895882567488,37.030554763267,37.030554763267,12.1662670468897,22.6264472326259,1.11462982699226,wood,patch_ffd,wood,10,4.48249027237354e-09,0.738855929913259,leading_edge,1,1,R,1,1,2,1.88017557766357,0.601332924851584,2.06100641026301,0.0236121991846776,0.00496172162578836,0.326812773196018,7.74123848502349e-08,2.76775932906709e-08,1.69338521400778e-08,0.0387326817681262,4.48249027237356e-09,1.68090117151475,31.3109646461719,5.30060734082602,0.922362188636214,3,47.7559473834301,0.0402933513222627,0,,20,0,2,1,1,0,1.87895882567488,dielectric,0.00276245502920705,0.000553198234144196,0.200256014413016,0,A,1,37.030554763267,37.030554763267,wood,1.11462982699226,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
763,A,2.5,2,2.7,2.77574738906273,3.50725820501136,0.65,2,2.5593678749154,36.7763051240352,36.7763051240352,25.2668309748327,34.9607570886856,1.04340780773037,glass,patch_ffd,glass,14,6.47470817120623e-09,1.4857139770432,leading_edge,1,1,R,1,1,2,3.32292787080394,5.94687696346566,2.13436104053152,0.00782155489448577,0.0141430294390446,0.463263574889972,2.18267381205636e-08,8.28235501440887e-09,1.64357976653696e-08,0.0905063982401169,1.49416342412452e-09,1.63303449789548,41.7859719758031,6.15503458283812,0.995213935814018,3,67.7453126846896,0.0995129576117806,0,,23,0,2,1,0,1,2.5593678749154,dielectric,0.00202805517273679,0.000696261280973161,0.343314762997095,0,A,2,36.7763051240352,36.7763051240352,glass,1.04340780773037,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
764,A,2.5,2,2.7,0.470751693354089,0.499160269610801,0.2,2,3.55251581085011,45.2732375247453,45.2732375247453,14.6043451091271,30.0450891479309,1.03212127874491,concrete,patch_ffd,concrete,18,8.46692607003891e-09,3.50332083279918,leading_edge,1,1,R,1,1,2,0.538365350597068,-7.0796319900528,0.121670181992295,0.371493699395997,0.0150954419820697,0.396475604343471,3.53689743820632e-08,8.12591745139817e-09,7.96887159533074e-09,0.0905921925900688,8.46692607003895e-09,1.6213132578695,64.2937390628512,7.65317738583282,0.986688079244271,1,98.7201958854962,0.0996166866524743,0,,18,0,2,1,0,1,3.55251581085011,dielectric,0.00146108829179748,0.000562667493270725,0.385101637203944,0,A,2,45.2732375247453,45.2732375247453,concrete,1.03212127874491,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
765,A,2.5,2,2.7,4.63900258915523,3.65553694163356,0.65,2,3.39391140743629,52.8414412279431,52.8414412279431,17.4294497339337,39.3521531092194,0.952795022661193,brick,patch_ffd,brick,17,7.96887159533074e-09,3.7119588860151,leading_edge,1,1,R,1,1,2,0.574824684934034,-6.19265995574471,0.942568801777084,0.0361683701454403,0.012963755933847,0.318650848394726,2.90593660732191e-08,6.94840302957282e-09,7.96887159533074e-09,0.10780463930509,5.97665369649808e-09,1.76655115065035,74.3311211288222,7.95637238090098,0.989894005277087,3,131.248334937391,0.120830755296826,0,,17,0,2,1,1,0,3.39391140743629,dielectric,0.00152936792819215,0.000480867558741958,0.314422415873718,0,A,2,52.8414412279431,52.8414412279431,brick,0.952795022661193,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
766,A,2.5,2,2.7,4.25618702750912,3.58608581180357,0.65,2,3.13087225513848,49.0978172583838,49.0978172583838,28.2338234845273,35.3387431965827,1.10408291071302,concrete,patch_ffd,concrete,17,7.96887159533074e-09,4.78112375416349,leading_edge,1,1,R,1,1,2,0.656208053931588,-4.5659830396158,0.400924756860425,0.00141162772968217,0.0221887708456964,0.372014555378648,1.0211565090577e-08,3.27594560677079e-09,4.48249027237354e-09,0.174603424091993,2.49027237354087e-09,1.65076800198941,113.991242714609,10.1226806683427,0.998989924385182,3,164.818704037065,0.211538827744608,0,,21,0,2,1,0,1,3.13087225513848,dielectric,0.00165785724701468,0.000626888626862124,0.378131849404385,0,A,2,49.0978172583838,49.0978172583838,concrete,1.10408291071302,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
767,B,2.5,2,2.7,0.5,2.64285714285714,1.2,1,2.58133014279895,54.472350511533,54.472350511533,33.9842586696782,20.3506512602546,0.890908643207716,wood,patch_ffd,wood,14,6.47470817120623e-09,0.674078961313049,leading_edge,1,1,R,1,1,2,1.62741797152707,1.12146228897612,1.42686438607606,0.0303658526377369,0.00953365394865086,0.369191466010456,1.00821675279143e-08,7.64170177535031e-09,1.59377431906615e-08,0.0601325183862334,3.48638132295721e-09,1.76480113103222,40.4247219855851,6.01450538014707,0.999400219113011,4,71.9033610257827,0.0639797839190957,0,,21,0,2,1,1,0,2.58133014279895,dielectric,0.00201080023496352,0.000447083568910338,0.222341116306091,0,B,1,54.472350511533,54.472350511533,wood,0.890908643207716,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
768,B,2.5,2,2.7,0.5,1.35714285714286,1.2,1,2.58133014279895,54.472350511533,54.472350511533,11.7283486180595,38.6868716639852,0.815235754924601,wood,patch_ffd,wood,14,6.47470817120623e-09,8.32889511337201,leading_edge,1,1,R,1,1,2,0.486244529732037,-6.50539496071417,0.630010877948599,0.0507983023721185,0.0172430996584979,0.335535982964375,4.19353427699389e-08,8.20858386741873e-09,4.98054474708171e-09,0.14191044288681,3.48638132295721e-09,1.66218493961304,110.309581300059,10.0004668303314,0.979566807307871,2,157.445499555454,0.165379524445245,0,,21,0,2,1,1,0,2.58133014279895,dielectric,0.00201080023496352,0.000422865894336406,0.210297316950571,0,B,1,54.472350511533,54.472350511533,wood,0.815235754924601,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
769,C,2.5,2,2.7,0.944444444444444,1.35714285714286,0.2,1,3.01380463742131,33.9509201057552,33.9509201057552,19.6021364777683,37.8046411947475,1.07423881879231,wood,patch_ffd,wood,16,7.47081712062257e-09,2.89421616952881,leading_edge,1,1,R,1,1,2,1.38651914493361,2.05082375678871,1.78356230382792,0.121589743380346,0.0218552417956974,0.37618815368363,4.39058643892619e-08,8.3410473899218e-09,4.48249027237354e-09,0.158949326038852,3.98443579766539e-09,1.71645615210453,110.872281024848,9.99368731145936,0.980546612428939,3,158.759053007182,0.188989000258734,0,,24,0,2,1,0,1,3.01380463742131,dielectric,0.00172225471857383,0.000649072721693765,0.376873824001628,0,C,1,33.9509201057552,33.9509201057552,wood,1.07423881879231,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
770,B,2.5,2,2.7,3.47219655888208,0.523238164322797,0.2,2,3.06202411297084,35.2686746294272,35.2686746294272,17.2098803716841,24.7336412024829,1.18753031684381,glass,patch_ffd,glass,22,1.04591439688716e-08,2.53335095219033,leading_edge,1,1,R,1,1,2,2.10863243028308,2.94650168215011,1.67471479347389,0.00603758725785741,0.0128804472708638,0.32157378799881,5.27912474203549e-08,1.9940736052613e-08,1.49416342412451e-08,0.0569639066967691,8.96498054474712e-09,2.02073005273966,81.2451061984464,8.27642906151702,0.966020622244613,4,128.04504461405,0.0604048000933221,0,,21,0,2,1,0,1,3.06202411297084,dielectric,0.00169513337131188,0.000673167599364662,0.39711777890591,0,B,2,35.2686746294272,35.2686746294272,glass,1.18753031684381,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
771,A,2.5,2,2.7,0.329018160126729,0.411009247076135,0.2,2,3.6726085772836,47.1004536649492,47.1004536649492,13.7457903490802,37.5012632581683,0.871927303254829,glass,patch_ffd,glass,21,9.96108949416342e-09,3.89372141686592,leading_edge,1,1,R,1,1,2,1.42498173664099,-2.44095279226477,0.601973674256387,0.00192115441866858,0.0216848806429883,0.408568101496549,4.06312106888851e-08,8.10075694401916e-09,5.47859922178988e-09,0.142361989333005,1.99221789883269e-09,1.66854782019414,95.7159813235747,9.38736914039036,0.980355948367495,1,133.543033614771,0.165993096810493,0,,14,0,2,1,0,1,3.6726085772836,dielectric,0.00141331131495033,0.000514533328079874,0.364062271798877,0,A,2,47.1004536649492,47.1004536649492,glass,0.871927303254829,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
772,C,2.5,2,2.7,2.27777777777778,1.35714285714286,1.2,1,1.64701184639693,24.3921485182582,24.3921485182582,35.0057643607551,22.9726251354746,0.920025725474037,drywall,patch_ffd,drywall,8,3.4863813229572e-09,9.52417371561492,leading_edge,1,1,R,1,1,2,0.359654018351411,-9.27205844253563,0.13102482353307,0.00320099673788254,0.0302888081177388,0.43968686776445,4.84658158040278e-09,2.34749965254071e-09,4.48249027237354e-09,0.204071333450517,1.49416342412452e-09,1.64518972275487,116.055644883805,10.4146477927241,0.999845439543079,1,161.060227913784,0.256393998642126,0,,21,0,2,1,1,0,1.64701184639693,dielectric,0.00315148872123389,0.000577107779221236,0.183122273398231,0,C,1,24.3921485182582,24.3921485182582,drywall,0.920025725474037,0,1,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
