case_id,room_type_cases,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,snr_db,xpol_coupling_db,eps_r_multiplier_cases,dominant_wall_material_cases,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results,grid_layer_results,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,dominant_wall_material_results,eps_r_multiplier_results
853,B,2.5,2,2.7,4.5441086551086,1.38500752872431,0.2,2,3.28733873119514,40.4922698580249,40.4922698580249,24.7772996439937,24.8070294594396,0.987100971707328,wood,patch_ffd,wood,21,9.96108949416342e-09,1.20596939937601,leading_edge,1,1,R,1,1,2,1.21593988688346,-0.165867223448715,0.963047987780184,0.00614076833497446,0.0160662563537308,0.343650662840843,1.69385331440609e-08,6.95777185076648e-09,8.46692607003891e-09,0.0747139304104338,2.49027237354087e-09,1.7934865443995,87.3337652639159,8.71307749438349,0.997163009526575,3,139.853530764771,0.0807468445337938,0,,21,0,2,1,0,1,3.28733873119514,dielectric,0.00157894871264802,0.000583841911516699,0.36976622916241,0,B,2,40.4922698580249,40.4922698580249,wood,0.987100971707328
854,C,2.5,2,2.7,1.77314871788789,0.311217744722164,0.2,2,3.10327219109915,36.3316373380705,36.3316373380705,20.9080999870007,30.4125885875623,0.858265807732681,brick,patch_ffd,brick,20,9.46303501945525e-09,1.75136622303507,leading_edge,1,1,R,1,1,2,1.3548028339495,1.62423017212244,1.73132694911635,0.175805724487146,0.0127484758632806,0.312374659266066,3.03709198870217e-08,6.4697313593481e-09,9.96108949416343e-09,0.11298186246051,6.47470817120625e-09,1.65406891581393,83.0073463104238,8.51668012455833,0.990222293594667,3,134.307352999089,0.127372663172268,0,,14,1,2,0,0,1,3.10327219109915,dielectric,0,0.000486485400686427,486485400.686427,1,C,2,36.3316373380705,36.3316373380705,brick,0.858265807732681
855,B,2.5,2,2.7,0.498158630626816,1.29170944814445,1.2,2,2.59981621927046,54.7627211949707,54.7627211949707,31.8053056960849,27.1104543594943,1.06390898529986,glass,patch_ffd,glass,14,6.47470817120623e-09,7.11229629286595,leading_edge,1,1,R,1,1,2,0.861884543644323,-3.08613052311226,0.867657484464022,0.0576324794448346,0.0139400181080014,0.331073316304641,9.76875065448361e-09,3.80762865896862e-09,8.46692607003891e-09,0.10432776816639,1.49416342412452e-09,1.70310640838,82.1210966320099,8.50701425046813,0.999449543570258,2,130.739883722646,0.11647985106428,0,,21,0,2,1,0,1,2.59981621927046,dielectric,0.00199650237550832,0.000658409441308072,0.329781446486101,0,B,2,54.7627211949707,54.7627211949707,glass,1.06390898529986
856,B,2.5,2,2.7,0.538854981762517,0.655058071940472,0.2,2,3.45035629644392,43.5675055513689,43.5675055513689,34.0425885968543,31.1072217621725,1.10699003567529,drywall,patch_ffd,drywall,16,7.47081712062257e-09,4.28797620039571,leading_edge,1,1,R,1,1,2,0.69297719381192,-4.09351487176346,0.0498048856843289,0.0606768651598099,0.0118742338052888,0.324011002078998,7.41112209349999e-09,3.86168915868754e-09,7.96887159533074e-09,0.0915234651422463,2.49027237354087e-09,1.73533099011929,72.5627313338445,8.0901047395818,0.999666240073133,1,116.273085148697,0.100743895555406,0,,21,0,2,1,0,1,3.45035629644392,dielectric,0.00150434877204077,0.000594211873888542,0.394996083974893,0,B,2,43.5675055513689,43.5675055513689,drywall,1.10699003567529
857,A,2.5,2,2.7,4.53500398849146,3.11027770070426,0.65,2,3.09458523971424,48.5132050642765,48.5132050642765,21.7827781677793,37.8566175337979,0.953604601927938,wood,patch_ffd,wood,18,8.46692607003891e-09,4.86842164666894,leading_edge,1,1,R,1,1,2,1.51600670403308,-0.452439341200236,1.97446000911445,0.0227072091464242,0.0145158657366263,0.323251809440185,2.0218356838885e-08,4.10051463723565e-09,5.47859922178988e-09,0.116291701297929,6.47470817120625e-09,1.64838988587278,100.072846899802,9.52990902816898,0.996211686174867,3,142.808523199729,0.131595121907003,0,,21,0,2,1,0,1,3.09458523971424,dielectric,0.00167729723229011,0.000505165033746427,0.301178004721737,0,A,2,48.5132050642765,48.5132050642765,wood,0.953604601927938
858,B,2.5,2,2.7,3.61111111111111,3.07142857142857,1.2,1,2.15233061700754,45.8196691153216,45.8196691153216,34.9955459968403,24.1207865374836,1.14023045265464,wood,patch_ffd,wood,11,4.98054474708171e-09,7.58706385386919,leading_edge,1,1,R,1,1,2,0.261234001423779,-11.9365569065285,0.281062101547179,0.0270238071249761,0.0265074467178048,0.408692256899407,4.12940411418806e-09,2.56629932738478e-09,4.48249027237354e-09,0.190375050629541,9.96108949416347e-10,1.64694913200366,115.651681980553,10.306090938528,0.999883200097617,2,163.142905458708,0.235139802420332,0,,21,0,2,1,0,1,2.15233061700754,dielectric,0.00241159012311739,0.00054539929056373,0.22615754034467,0,B,1,45.8196691153216,45.8196691153216,wood,1.14023045265464
859,A,2.5,2,2.7,4.50370600965175,0.948858237554259,0.65,2,3.05323382299359,47.8233011573221,47.8233011573221,29.9022104012214,38.0959819949602,0.94722383817224,concrete,patch_ffd,concrete,16,7.47081712062257e-09,1.89736672842203,leading_edge,1,1,R,1,1,2,1.6009838656417,1.1779103534272,0.823424665820033,0.00151689145324296,0.007794976251723,0.348771519319184,1.25351861569293e-08,1.06110350021252e-08,2.14163424124514e-08,0.0435976502644022,3.98443579766539e-09,1.66252386880748,38.9541515729549,5.902909245513,0.998945178539351,3,65.8757973091199,0.045585051392288,0,,21,0,2,1,0,1,3.05323382299359,dielectric,0.00170001367683311,0.000544853145087106,0.320499271571799,0,A,2,47.8233011573221,47.8233011573221,concrete,0.94722383817224
860,C,2.5,2,2.7,2.72222222222222,3.5,0.2,1,2.92393274820906,31.2388483048522,31.2388483048522,25.1498773402529,24.4799175760805,0.998258757592643,brick,patch_ffd,brick,17,7.96887159533074e-09,1.38717002085587,leading_edge,1,1,R,1,1,2,3.55004052157427,8.40747769336068,2.87072578107105,0.000736866622318977,0.028273916657118,0.458460722948487,2.27097658745822e-08,5.24555692307615e-09,4.98054474708171e-09,0.182411941563862,1.49416342412452e-09,1.64370241152311,92.6218762766621,9.05834960307465,0.995074921130095,3,138.284918584386,0.223109840807577,0,,16,0,2,1,0,1,2.92393274820906,dielectric,0.00177519105418474,0.000641233689386739,0.361219536271957,0,C,1,31.2388483048522,31.2388483048522,brick,0.998258757592643
861,A,2.5,2,2.7,4.05555555555556,2.64285714285714,1.2,1,2.25455503205005,48.2931392523252,48.2931392523252,20.742583800039,31.1501482241152,1.05798468430772,concrete,patch_ffd,concrete,5,1.99221789883268e-09,4.84231200078118,leading_edge,1,1,R,1,1,2,1.12022455880613,-1.47284649909491,1.82096772711294,0.00542351859315438,0.0101613986410112,0.300481561520175,5.61521114868502e-08,1.49225655627642e-08,1.39455252918288e-08,0.0485985971953866,1.49416342412452e-09,1.82735556373995,58.7835873294292,6.87254147583615,0.981443609671224,5,115.694029973014,0.0510810653128364,0,,22,0,2,1,0,1,2.25455503205005,dielectric,0.00230224553575825,0.000565636627781796,0.245689097446985,0,A,1,48.2931392523252,48.2931392523252,concrete,1.05798468430772
862,C,2.5,2,2.7,1.83333333333333,1.35714285714286,1.2,1,1.76286974861074,31.6919067778888,31.6919067778888,10.6771090620443,28.6116502148054,1.18359291790147,glass,patch_ffd,glass,6,2.49027237354086e-09,7.57866764594818,leading_edge,1,1,R,1,1,2,0.735278499800707,-2.99219891285743,0.756791334308751,0.118827260718236,0.0208303053214607,0.38170969315672,7.56578095583488e-08,1.80448736379187e-08,4.98054474708171e-09,0.144513243652729,2.49027237354087e-09,1.73858632390651,103.800989787398,9.61736771974624,0.954155388325337,4,146.967860920625,0.168925167549954,0,,21,0,2,1,0,1,1.76286974861074,dielectric,0.0029443691241222,0.000731035153901692,0.248282441190057,0,C,1,31.6919067778888,31.6919067778888,glass,1.18359291790147
863,C,2.5,2,2.7,0.386193898302109,2.66238910130458,0.2,2,3.34019992771426,41.5430023149814,41.5430023149814,21.6835126950436,20.4641090659108,1.11751601233114,glass,patch_ffd,glass,22,1.04591439688716e-08,1.09639739512581,leading_edge,1,1,R,1,1,2,1.38262083120309,-0.771014905889855,0.304157199117961,0.0366438683256093,0.00988276126751234,0.320845781734486,3.59064390608795e-08,9.89906051787317e-09,1.59377431906615e-08,0.0811163125742698,3.98443579766539e-09,1.678956867785,50.4749662015523,6.5137067865843,0.985035088701614,4,98.6912731228442,0.088277018826527,0,,14,1,2,0,0,1,3.34019992771426,dielectric,0,0.000614050865647624,614050865.647624,1,C,2,41.5430023149814,41.5430023149814,glass,1.11751601233114
864,A,2.5,2,2.7,0.5,2.64285714285714,0.2,1,3.26546555733213,40.0407024618274,40.0407024618274,32.4508932050346,29.6869682930541,1.14600826813905,concrete,patch_ffd,concrete,22,1.04591439688716e-08,1.51100747716552,leading_edge,1,1,R,1,1,2,1.52774498088578,2.57276619798657,1.3678492513814,0.0039020969932676,0.0104298972208269,0.323737214460954,1.00086896392737e-08,9.14519703084305e-09,1.24513618677043e-08,0.0494906957911678,2.49027237354087e-09,1.73710075105602,52.0339487199904,6.58432589582933,0.999132025306225,4,102.302887598782,0.0520675553327297,0,,21,0,2,1,0,1,3.26546555733213,dielectric,0.00158952503602555,0.000629721094278904,0.396169346192534,0,A,1,40.0407024618274,40.0407024618274,concrete,1.14600826813905
865,B,2.5,2,2.7,0.451269628968824,2.13098666794247,0.2,2,3.23488077683927,39.3916553129912,39.3916553129912,30.6482219271935,23.3973585124719,0.927409365292753,wood,patch_ffd,wood,23,1.09571984435798e-08,0.842964032940187,leading_edge,1,1,R,1,1,2,0.873474589376485,-2.70217701168678,1.65298507922442,0.00818176775813828,0.0190484249058184,0.386246552359726,1.14066392156539e-08,6.82344937651882e-09,9.46303501945525e-09,0.0977060214518099,3.98443579766539e-09,1.65667338433453,72.346863780942,7.80346519596139,0.998906912424753,4,131.257144799418,0.10828623904708,0,,19,0,2,1,0,1,3.23488077683927,dielectric,0.00160455349539345,0.000572419368791853,0.356746827348059,0,B,2,39.3916553129912,39.3916553129912,wood,0.927409365292753
866,B,2.5,2,2.7,2.10378842523861,3.4837457198482,1.2,2,2.14673821718969,45.6744413131095,45.6744413131095,20.0927364037384,20.7888425532095,0.885168849825423,brick,patch_ffd,brick,11,4.98054474708171e-09,1.31974450260507,leading_edge,1,1,R,1,1,2,1.13366362592822,-0.757787194572273,0.336676701326595,0.461844960574563,0.00962246047204027,0.316094260702464,3.35234954136111e-08,1.45051943008843e-08,1.79299610894942e-08,0.0548471737524167,2.49027237354087e-09,1.65495844901378,54.9542046730565,6.90095352682124,0.987968593723744,3,99.00246990508,0.0580299526481546,0,,22,0,2,1,0,1,2.14673821718969,dielectric,0.00241787248025682,0.000546247936619835,0.225920904051075,0,B,2,45.6744413131095,45.6744413131095,brick,0.885168849825423
867,C,2.5,2,2.7,0.447685059089694,0.71419740230339,0.2,2,3.48070178799147,44.0901470473695,44.0901470473695,25.3223015265766,26.0710230062622,0.846051231911965,brick,patch_ffd,brick,20,9.46303501945525e-09,6.60942741267395,leading_edge,1,1,R,1,1,2,0.576287222091846,-4.81341871770274,0.587475956905153,0.0037803542757836,0.02369176425249,0.388105837502804,9.19183471318547e-09,2.69479327134332e-09,4.98054474708171e-09,0.169699968788872,1.49416342412452e-09,1.66032248432153,115.006226909181,10.3806786335512,0.999102020530857,1,161.692608421693,0.204383912332674,0,,12,0,2,1,0,1,3.48070178799147,dielectric,0.00149123354249021,0.00051610892732402,0.34609530473823,0,C,2,44.0901470473695,44.0901470473695,brick,0.846051231911965
868,A,2.5,2,2.7,4.05555555555556,3.07142857142857,1.2,1,2.41199342248133,51.5455518519183,51.5455518519183,38.6317256160373,35.960564746843,0.908121742978263,concrete,patch_ffd,concrete,13,5.97665369649805e-09,6.39168606130491,leading_edge,1,1,R,1,1,2,1.02629900021757,-2.32596799849934,0.57440452855114,0.399519107774844,0.0152446060213581,0.347643573347131,9.67470419935428e-09,3.64313649715938e-09,6.47470817120623e-09,0.10802007784478,2.49027237354087e-09,1.72524533375827,84.7524159944322,8.70246345083411,0.999619468526517,2,129.67041748974,0.121101467826518,0,,22,0,2,1,0,1,2.41199342248133,dielectric,0.00215197073477869,0.000552416769277066,0.256702733150261,0,A,1,51.5455518519183,51.5455518519183,concrete,0.908121742978263
869,B,2.5,2,2.7,3.61111111111111,1.78571428571429,0.2,1,2.74417314843315,24.3531382251121,24.3531382251121,31.4477840801263,25.9356493261882,1.12341498222431,glass,patch_ffd,glass,17,7.96887159533074e-09,0.735561173841806,leading_edge,1,1,R,1,1,2,2.81482043151329,5.78890164510226,1.21386593465304,0.0227012825631271,0.00770078657802273,0.326336955243404,1.63199328106766e-08,1.49263515811158e-08,2.44046692607004e-08,0.0357603117881659,6.47470817120625e-09,1.79071723566358,35.7852871343495,5.5067207419415,0.997340612260132,6,74.3354008415977,0.0370865379483422,0,,19,0,2,1,0,1,2.74417314843315,dielectric,0.00189147658580589,0.000712972079864584,0.37693941612331,0,B,1,24.3531382251121,24.3531382251121,glass,1.12341498222431
870,B,2.5,2,2.7,0.5,0.5,0.2,1,3.53553390593274,45,45,18.7838678317631,37.5925999810843,0.997760826913339,drywall,patch_ffd,drywall,19,8.96498054474708e-09,4.60205319888063,leading_edge,1,1,R,1,1,2,0.333707270021532,-9.9123918465839,0.213449837442272,0.00611436270354715,0.0154191448337573,0.317849726284661,2.0182615562928e-08,3.92245521821027e-09,4.98054474708171e-09,0.120988410512804,3.48638132295721e-09,1.70342082582142,113.270973454864,10.2806241050036,0.995363033684003,1,156.895222331586,0.137641428121997,0,,18,0,2,1,0,1,3.53553390593274,dielectric,0.00146810620284214,0.000555340786400946,0.378270172366175,0,B,1,45,45,drywall,0.997760826913339
871,B,2.5,2,2.7,2.85413211190299,0.358913411810489,0.65,2,2.64973106986659,39.3159897679977,39.3159897679977,28.9860821100669,39.5221787843917,0.92279222424601,wood,patch_ffd,wood,15,6.9727626459144e-09,1.76273450293338,leading_edge,1,1,R,1,1,2,2.67951147048796,3.02662070382951,1.52684972959334,0.000946462230309253,0.0151236425296446,0.380281093335367,9.77288604945889e-09,3.91618910620529e-09,7.96887159533074e-09,0.104068049589612,1.49416342412452e-09,1.66055463265741,73.0460196150684,8.20406138927937,0.999181564905049,2,107.507818767863,0.116156198628638,0,,23,0,2,1,0,1,2.64973106986659,dielectric,0.00195889285395286,0.000535975761331498,0.273611576176793,0,B,2,39.3159897679977,39.3159897679977,wood,0.92279222424601
872,C,2.5,2,2.7,0.479863582414019,1.31599714230411,1.2,2,2.60745298231689,54.8811746595985,54.8811746595985,18.0837448319378,34.6864028263809,0.888272031751896,drywall,patch_ffd,drywall,12,5.47859922178988e-09,7.41759853233277,leading_edge,1,1,R,1,1,2,0.216010791144352,-13.8205940185545,0.0744925407299033,0.0279675296199875,0.0177301755305619,0.341732300912657,2.71692819994858e-08,4.87077760157547e-09,4.98054474708171e-09,0.131836865915267,5.47859922178991e-09,1.7400781986987,107.226773364092,9.84107822077163,0.993529535560758,2,156.075267655133,0.151857249794714,0,,20,0,2,1,0,1,2.60745298231689,dielectric,0.00199065497742797,0.000443015192327214,0.222547451643083,0,C,2,54.8811746595985,54.8811746595985,drywall,0.888272031751896
873,B,2.5,2,2.7,0.311542014427143,1.39376396758674,0.65,2,3.05930882416499,47.9262976515976,47.9262976515976,16.1541087964422,29.4921744460757,0.835876929255886,drywall,patch_ffd,drywall,19,8.96498054474708e-09,4.65168251720296,leading_edge,1,1,R,1,1,2,1.310146656937,-0.994538793091548,1.41937512719474,0.0187781386290123,0.0252457254570379,0.430864789036605,4.51200924703955e-08,8.65839819802241e-09,5.47859922178988e-09,0.163912112635705,3.48638132295721e-09,1.65270038576618,100.400650953939,9.61396205024983,0.979221853975063,2,139.79735711327,0.196046510316548,0,,20,0,2,1,0,1,3.05930882416499,dielectric,0.00169663788652499,0.00047295904236274,0.278762513862898,0,B,2,47.9262976515976,47.9262976515976,drywall,0.835876929255886
874,A,2.5,2,2.7,3.16666666666667,0.5,0.2,1,2.99072640748773,33.2885231343062,33.2885231343062,31.6466491413866,28.2079116740357,1.00737591271943,brick,patch_ffd,brick,17,7.96887159533074e-09,1.20227531229584,leading_edge,1,1,R,1,1,2,3.06267704007837,7.23729756350445,1.40336858162158,0.179290108761791,0.0116258020614215,0.388092619875668,1.39245753990699e-08,8.95852773165798e-09,1.64357976653696e-08,0.0738973427736804,3.48638132295721e-09,1.67177073981985,51.3340413646402,6.81729210776639,0.99838412588209,4,79.3496966722655,0.0797938999494971,0,,22,0,2,1,0,1,2.99072640748773,dielectric,0.00173554466388609,0.000632723155261591,0.364567486177422,0,A,1,33.2885231343062,33.2885231343062,brick,1.00737591271943
875,B,2.5,2,2.7,0.383622247888233,3.6423942634087,1.2,2,3.07026280733612,60.7541840639506,60.7541840639506,34.4478371877663,34.566484352325,1.18437992515558,concrete,patch_ffd,concrete,21,9.96108949416342e-09,2.55315809339215,leading_edge,1,1,R,1,1,2,1.29894150424531,-0.992582809639749,1.1885639482544,0.025143265841868,0.00991963641533352,0.302945054963432,8.04571792267107e-09,1.07054277242637e-08,1.4443579766537e-08,0.0484638220330645,3.98443579766539e-09,1.69430833537831,63.7105903264463,7.40952680437388,0.999612293549295,3,111.112043078719,0.0509321906568102,0,,18,0,2,1,0,1,3.07026280733612,dielectric,0.00169058467739511,0.000629354177244112,0.37227012977181,0,B,2,60.7541840639506,60.7541840639506,concrete,1.18437992515558
876,B,2.5,2,2.7,4.05555555555556,0.5,1.2,1,2.63054235594483,55.2341097318282,55.2341097318282,15.9617184763167,27.7383741829029,1.08423502963189,concrete,patch_ffd,concrete,15,6.9727626459144e-09,2.90027858451275,leading_edge,1,1,R,1,1,2,1.41838160590192,1.20911375077504,1.12009427821909,0.0369843590884519,0.0117484835106573,0.327124904029133,4.34543007735353e-08,1.27888734137866e-08,1.84280155642023e-08,0.0527768635200607,3.48638132295721e-09,1.85990143255082,61.9265190848994,7.16450462123566,0.977763286663575,5,112.861991640754,0.0557174560961312,0,,22,0,2,1,0,1,2.63054235594483,dielectric,0.00197318216371932,0.000669844125643422,0.339474042467933,0,B,1,55.2341097318282,55.2341097318282,concrete,1.08423502963189
877,A,2.5,2,2.7,1.9640088548396,0.542478599453651,1.2,2,2.15908664502862,45.9936400672885,45.9936400672885,17.0743258398658,38.1700181794451,0.835850302988895,wood,patch_ffd,wood,11,4.98054474708171e-09,3.94044857391636,leading_edge,1,1,R,1,1,2,0.67295515395649,-4.31671799367167,0.6036595753847,0.00997238800744893,0.0267246333866044,0.447243930239507,2.75685629043919e-08,5.04471138366459e-09,5.47859922178988e-09,0.174248048312189,1.49416342412452e-09,1.64446466969714,94.5500561026309,9.2732553598409,0.991773005864423,2,137.345982470983,0.211017422309486,0,,23,0,2,1,1,0,2.15908664502862,dielectric,0.00240404398295453,0.000451329818622051,0.187737754309875,0,A,2,45.9936400672885,45.9936400672885,wood,0.835850302988895
878,B,2.5,2,2.7,0.444070291745306,2.98848597954601,0.65,2,3.06699388604596,48.0557695368372,48.0557695368372,17.7686067914376,26.3226359333899,1.15592980668511,drywall,patch_ffd,drywall,18,8.46692607003891e-09,1.05567349104931,leading_edge,1,1,R,1,1,2,0.988057173442175,-1.31809062600455,1.14143803453414,0.00810790123850014,0.00722030494128301,0.311157616938419,3.67902259953096e-08,1.18494076070508e-08,1.34474708171206e-08,0.0470556530162956,1.99221789883269e-09,1.71268640062851,43.2621871541945,6.15657540086795,0.986763325231445,3,76.6633479186824,0.0493792246790045,0,,20,0,2,1,0,1,3.06699388604596,dielectric,0.00169238656825309,0.000558075881769613,0.329756742483289,0,B,2,48.0557695368372,48.0557695368372,drywall,1.15592980668511
879,C,2.5,2,2.7,0.944444444444444,0.5,0.2,1,3.30450496843623,40.8396257547357,40.8396257547357,27.0509146228298,26.3579989339385,0.855950691517167,brick,patch_ffd,brick,22,1.04591439688716e-08,2.67499700717009,leading_edge,1,1,R,1,1,2,0.789698387520408,-3.13220732375713,0.815466079192548,0.000235017521469594,0.0228554008121745,0.386908373732273,1.04353360945109e-08,2.94541450644693e-09,4.98054474708171e-09,0.165877095161938,9.96108949416347e-10,1.65545381964745,110.67860097538,10.1407530295103,0.998918689122718,1,156.951582265526,0.198864093288677,0,,17,1,2,0,0,1,3.30450496843623,dielectric,0,0.000442688351965162,442688351.965162,1,C,1,40.8396257547357,40.8396257547357,brick,0.855950691517167
880,B,2.5,2,2.7,0.944444444444444,0.5,1.2,1,2.63054235594483,55.2341097318282,55.2341097318282,24.0082510866191,34.7164378895089,0.856050076358306,brick,patch_ffd,brick,14,6.47470817120623e-09,5.1888500324039,leading_edge,1,1,R,1,1,2,0.532653516050422,-6.17571779399144,0.244370405416243,0.0065707140566913,0.0339795085982926,0.461599327284039,1.46881051148993e-08,3.34620960729992e-09,3.98443579766537e-09,0.228999785525738,9.96108949416347e-10,1.63017223891512,106.280333227883,9.68512900101903,0.997750917313688,3,163.938091215336,0.297016500419382,0,,22,0,2,1,0,1,2.63054235594483,dielectric,0.00197318216371932,0.000488172589079174,0.247403710643218,0,B,1,55.2341097318282,55.2341097318282,brick,0.856050076358306
