EL_db,L_m,P_lin,case_id,incidence_deg,link_id,los_flag_ray,material_class,n_bounce,parity,ray_index,run_id,scenario_id,surface_seq,tau_s
2.7239601688117006,19.4164878389476,1.2598079271102854e-08,28,11.888658039627968,B1_28,0.0,103|104,2.0,even,23.0,step1_B1,B1,103|104,6.476643197924479e-08
2.7239601688117006,24.186773244895647,8.118762196932958e-09,28,7.125016348901757,B1_28,0.0,102|101,2.0,even,24.0,step1_B1,B1,102|101,8.067839133196488e-08
2.7239601688117006,4.47213595499958,2.3747379426028877e-07,29,nan,B1_29,1.0,NA,0.0,even,0.0,step1_B1,B1,,1.4917439834325585e-08
2.7268919939672003,5.385164807134504,1.6366450696527023e-07,29,56.145485187379485,B1_29,0.0,105,1.0,odd,1.0,step1_B1,B1,105,1.7962976263847516e-08
2.7268919939672003,5.385164807134504,1.6366450696527023e-07,29,56.145485187379485,B1_29,0.0,106,1.0,odd,2.0,step1_B1,B1,106,1.7962976263847516e-08
2.7239601688117006,7.211102550927978,9.133607471549574e-08,29,33.69006752597977,B1_29,0.0,103,1.0,odd,3.0,step1_B1,B1,103,2.405364897781377e-08
2.7239601688117006,7.483314773547883,8.481206937867455e-08,29,36.69922520048988,B1_29,0.0,105|106,2.0,even,4.0,step1_B1,B1,105|106,2.4961651215214634e-08
2.7239601688117006,7.483314773547883,8.481206937867455e-08,29,36.69922520048988,B1_29,0.0,106|105,2.0,even,5.0,step1_B1,B1,106|105,2.4961651215214634e-08
2.732175590132215,7.810249675906654,7.771311366297254e-08,29,53.60851615214015,B1_29,0.0,105|103,2.0,even,6.0,step1_B1,B1,105|103,2.6052188664154634e-08
2.732175590132215,7.810249675906654,7.771311366297254e-08,29,53.60851615214015,B1_29,0.0,106|103,2.0,even,7.0,step1_B1,B1,106|103,2.6052188664154634e-08
2.7239601688117006,8.246211251235321,6.984523360596726e-08,29,14.036243467926484,B1_29,0.0,101,1.0,odd,8.0,step1_B1,B1,101,2.7506399948311313e-08
2.733929776437236,8.774964387392123,6.154007214008403e-08,29,47.13461942886331,B1_29,0.0,101|105,2.0,even,9.0,step1_B1,B1,101|105,2.92701305627646e-08
2.733929776437236,8.774964387392123,6.154007214008403e-08,29,47.13461942886331,B1_29,0.0,101|106,2.0,even,10.0,step1_B1,B1,101|106,2.92701305627646e-08
2.7239601688117006,10.0,4.7494758852057744e-08,29,44.99999999999999,B1_29,0.0,101|103,2.0,even,11.0,step1_B1,B1,101|103,3.3356409519815205e-08
2.7239601688116863,10.77032961426901,4.0943757631084284e-08,29,21.801409486351798,B1_29,0.0,104,1.0,odd,12.0,step1_B1,B1,104,3.592595252769504e-08
2.7333586431389705,11.180339887498949,3.7913670072827216e-08,29,50.50012225784479,B1_29,0.0,104|105,2.0,even,13.0,step1_B1,B1,104|105,3.729359958581396e-08
2.7333586431389705,11.180339887498949,3.7913670072827216e-08,29,50.50012225784479,B1_29,0.0,104|106,2.0,even,14.0,step1_B1,B1,104|106,3.729359958581396e-08
2.7239601688117006,12.165525060596437,3.2091053278417427e-08,29,9.462322208025574,B1_29,0.0,102,1.0,odd,15.0,step1_B1,B1,102,4.0579823594482944e-08
2.733615077639442,12.529964086141668,3.0184260732319835e-08,29,46.435444622860985,B1_29,0.0,105|102,2.0,even,16.0,step1_B1,B1,105|102,4.179546133259186e-08
2.733615077639442,12.529964086141668,3.0184260732319835e-08,29,46.435444622860985,B1_29,0.0,106|102,2.0,even,17.0,step1_B1,B1,106|102,4.179546133259186e-08
2.7239601688117006,12.806248474865697,2.8960218812230368e-08,29,45.0,B1_29,0.0,101|104,2.0,even,18.0,step1_B1,B1,101|104,4.271704685401291e-08
2.7239601688117006,14.560219778561038,2.2403188137763092e-08,29,15.945395900922858,B1_29,0.0,104|103,2.0,even,19.0,step1_B1,B1,104|103,4.8567665363219504e-08
2.7239601688117006,15.620499351813308,1.9465065103302358e-08,29,45.0,B1_29,0.0,104|102,2.0,even,20.0,step1_B1,B1,104|102,5.210437732830927e-08
2.7239601688117006,16.1245154965971,1.826721494309916e-08,29,7.125016348901757,B1_29,0.0,101|102,2.0,even,21.0,step1_B1,B1,101|102,5.378559422130992e-08
2.7239601688117006,18.439088914585778,1.396904672119346e-08,29,12.528807709151492,B1_29,0.0,103|104,2.0,even,22.0,step1_B1,B1,103|104,6.15061801007208e-08
2.7239601688116863,24.08318915758459,8.188751526216859e-09,29,4.763641690726105,B1_29,0.0,102|101,2.0,even,23.0,step1_B1,B1,102|101,8.03328720083565e-08
2.7239601688116934,4.123105625617661,2.7938093442386906e-07,30,nan,B1_30,1.0,NA,0.0,even,0.0,step1_B1,B1,,1.3753199974155657e-08
2.7248694840229035,5.0990195135927845,1.826339059849473e-07,30,53.960106569696144,B1_30,0.0,105,1.0,odd,1.0,step1_B1,B1,105,1.7008498304492985e-08
