case_id,anchor_height,tag_height,tag_x,tag_y,eps_r,tan_delta,xpol_coupling_db,ar_edge_db,snr_db,slab_size_m,material_name,antenna_type,slab_placement_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,tx_height,rx_height,incidence_deg,los_blockage,num_slabs,slab_tilt_deg,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,xpr_fp_db,xpr_late_db,xpr_all_db,s3_fp,s3_late,s3_all,delta_tau_l_given_r_s,delta_p_l_given_r_db,f_r_fp,f_l_fp,delta_f_l_minus_r_fp,lambda_l_late_fraction,gamma_anchor_linear,gamma_delay_linear,cp_phase_slope_delay_s,cp_phase_residual_circvar,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,slab_placement_results
11,2.17798026814639,0.674345035071509,1.61537013731957,0.416814505904686,2.71604279903526,0.00115329201141158,38.8366983574046,14.4438788373066,13.676898802661,1.2224517239046,wood,patch_ffd,wall_x,2.24590158444679,47.9713721375372,47.9713721375372,2.17798026814639,0.674345035071509,47.9713721375372,0,1,0,11,4.98054474708171e-09,4.48685625299184,leading_edge,1,1,R,1,1,2,3.91013146268745,9.12734239091105,3.02935015454457,0.040488769188496,0.0155089362501745,0.338383973181878,1.02164505853159e-07,3.75649418417234e-08,4.48249027237354e-09,0.122736379480285,2.49027237354087e-09,1.67677971741644,105.040782118677,9.58717727255895,0.871128341473336,2,139.237287637331,0.139908206164497,-9.61880588370153,-8.64693089318808,-8.77391960397986,-0.80314352330723,-0.759704004684146,-0.765817776997998,0,-9.62698950361473,0.122736379480284,0.149094607535114,0.0263582280548296,0.751099740403582,9.15968604945274,52.263726813544,6.18886660277161e-11,0.126814046610712,0,,2,0,1,1,1,0,2.24590158444679,dielectric,0.0023111160763249,0.000343018481973751,0.148421139676902,0,47.9713721375372,47.9713721375372,wall_x
12,2.52229840925381,0.272249729949387,-1.86003285025412,-0.830707866863889,6.31581710163511,0.0386790678949525,39.834711103649,12.5781273460617,37.9613220366132,2.8956673800327,metal_pec,patch_ffd,ceiling,3.03521281351631,42.1564488368828,42.1564488368828,2.52229840925381,0.272249729949387,42.1564488368828,0,1,0,17,7.96887159533074e-09,0.745796131458333,leading_edge,1,1,R,1,1,2,24.4727655537928,24.2394259883738,16.7742049771757,0.000242399498910584,0.017725678029265,0.430678819359227,3.01897931622758e-08,6.44210926213711e-09,7.47081712062257e-09,0.104481898595128,3.48638132295721e-09,1.6455265619304,73.3452001278432,8.31584799375181,0.990049996637105,1,98.2401333892328,0.116672011912678,-25.0978433701676,-20.8135030070842,-21.5139265739625,-0.993835399100805,-0.98355274399212,-0.985985313889814,0,-24.4928389139379,0.10448189859511,0.238469441959613,0.133987543364503,0.755679247275133,323.43300591598,1032.15057842225,-1.71525170419038e-09,0.562770393216878,0,,2,0,1,1,0,1,3.03521281351631,PEC,0.00171010719068666,0.00135328763239559,0.791346670995636,0,42.1564488368828,42.1564488368828,ceiling
13,2.71985281852971,0.771109628042388,-1.09067132912591,0.515896858905128,6.86542599054127,0.0400466152618051,31.1461728120273,10.000753840789,23.9650878385794,4.61503910348038,metal_pec,patch_ffd,wall_x,2.2920108070592,31.7629808222745,31.7629808222745,2.71985281852971,0.771109628042388,31.7629808222745,0,1,0,11,4.98054474708171e-09,6.11861177787843,leading_edge,1,1,R,1,1,2,4.10552424592205,11.1934459117399,3.08186240325644,0.0281287331377624,0.0142050606311583,0.304094882888486,4.77842620557053e-08,9.51381224204632e-09,4.98054474708171e-09,0.118368691312174,9.96108949416347e-10,1.70056085752261,115.386954251596,10.3533766568957,0.976730489178995,1,157.913035559335,0.134260988857516,-10.3206699370136,-10.8234918100833,-10.7656356385688,-0.830023216869841,-0.847186551312538,-0.845295693161227,4.98054474708173e-10,-14.0853473135525,0.118368691312173,0.208275792113797,0.0899071008016243,0.823878389051046,10.7663128056053,89.9816300847904,3.4440323156848e-11,0.0208214357429983,0,,2,0,1,1,0,1,2.2920108070592,PEC,0.00226462250599871,0.00118052955527291,0.52129198228218,0,31.7629808222745,31.7629808222745,wall_x
14,2.76026048292382,1.42629489877987,-0.668606201386118,0.800455759979019,9.62749468341665,0.00280226110973114,22.5519527086216,9.22068143749124,25.3509731597464,1.33234795023033,wood,patch_ffd,wall_y,1.69328906448252,38.0200234958948,38.0200234958948,2.76026048292382,1.42629489877987,38.0200234958948,0,1,0,7,2.98832684824903e-09,7.99606378109268,leading_edge,1,1,R,1,1,2,3.51568388891136,9.76371192347655,2.63821193764029,0.0234555125612571,0.0149545153972894,0.312350196508494,3.23487658340887e-08,6.11182977173409e-09,4.98054474708171e-09,0.122429168748635,9.96108949416347e-10,1.69517087202742,112.408131123687,10.1771432851732,0.98775205800379,2,157.573032051546,0.139509159134264,-8.98612194588677,-9.46355541436973,-9.4073979788779,-0.775732955306801,-0.796707297062271,-0.794333580650398,4.98054474708173e-10,-12.6841944129668,0.122429168748635,0.215316316311525,0.0928871475628908,0.797309303713201,7.91793978351128,63.329861706336,3.04372498677919e-11,0.0118856650316256,0,,2,0,1,1,1,0,1.69328906448252,dielectric,0.00306535922692254,0.00059869665619048,0.195310438963312,0,38.0200234958948,38.0200234958948,wall_y
15,2.38565387508459,0.908944532879572,-0.684111701206817,0.739514205607074,9.41641040827143,0.0299693217872257,25.7281158818592,6.08448881056303,15.6242608364879,2.99459617933693,ceramic_tile,patch_ffd,wall_y,1.78761309051437,34.3019783004268,34.3019783004268,2.38565387508459,0.908944532879572,34.3019783004268,0,1,0,8,3.4863813229572e-09,7.90188782476155,leading_edge,1,1,R,1,1,2,4.6414198508057,10.1061191948312,2.84654428200126,0.00836045732329949,0.0185354738801119,0.366885049532164,9.97306148291708e-08,3.42999978634211e-08,4.98054474708171e-09,0.138145934316393,3.48638132295721e-09,1.66637613970302,109.011719282516,9.88402188029222,0.888021276511395,2,141.558769516373,0.160289241319315,-9.59387472833226,-9.61629075890618,-9.61040343673233,-0.802122327019086,-0.803040715466949,-0.802799879207583,0,-9.08635888523583,0.138145934316392,0.137621167286555,-0.000524767029837309,0.777086047526874,9.1072544965338,57.0497600820005,9.38663514734402e-10,0.352656297257544,0,,2,0,1,1,1,0,1.78761309051437,dielectric,0.00290361448190392,0.000579740403716224,0.199661631159824,0,34.3019783004268,34.3019783004268,wall_y
16,2.67409866606072,1.33656967764106,1.61356636325355,-0.498834452372108,2.15840241650064,0.00148725822509353,24.8620514518876,10.7822762490475,18.9511211471953,4.83832565410403,wood,ideal,wall_y,2.15439458186275,51.6226795824543,51.6226795824543,2.67409866606072,1.33656967764106,51.6226795824543,0,1,0,11,4.98054474708171e-09,0.0539504753382167,leading_edge,1,1,R,1,1,2,0.108430347718011,-19.3430417155383,0.0127634505749152,0.0424651418270552,0.0291331271270697,0.42396363441478,2.62013798048707e-08,4.28581961234729e-09,4.48249027237354e-09,0.20344686403308,9.96108949416347e-10,1.64447013184826,121.601343477042,10.6799521747431,0.992534675329525,1,166.618417629469,0.255409030291645,39.2031636937423,17.5802687685444,18.5469911604467,0.999759751348233,0.965684763712881,0.972438405853406,8.96498054474712e-09,24.7752601223671,0.203446864021751,0.0568785566252302,-0.146568307396521,0.0137062126768334,0.000120138894308685,0.0683113728716141,1.17806580968896e-08,0.871453783029732,0,,2,0,1,1,1,0,2.15439458186275,dielectric,0.00240927975838606,0.000200725127313066,0.0833133332127141,0,51.6226795824543,51.6226795824543,wall_y
17,2.91091570899167,1.25019477726241,-0.596063389974693,1.48223428331241,4.61396899226218,0.00166305140052114,31.5621384203502,14.5696763900363,19.6201938009191,3.19000857330503,drywall,ideal,ceiling,2.30440969633841,43.8901038057807,43.8901038057807,2.91091570899167,1.25019477726241,43.8901038057807,0,1,0,12,5.47859922178988e-09,0.0494571752025711,leading_edge,1,1,R,1,1,2,0.0771084140218889,-22.595664102516,0.0113398396113528,0.043247335878597,0.0315052581484767,0.443011141924127,2.11916835309493e-08,3.62782787096391e-09,4.48249027237354e-09,0.215047441929044,9.96108949416347e-10,1.63811878952222,114.981702709585,10.2952181665518,0.994714859932039,1,165.02390474488,0.273962342969528,40.1147016960523,19.8361791285557,20.8614501282695,0.999805232338281,0.979444623216317,0.983731858042505,2.98832684824904e-09,29.1514096962687,0.21504744191493,0.0317698356220754,-0.183277606292855,0.00807982613904497,9.73934679704306e-05,0.0378804182888585,5.28210784454363e-10,0.906127943550231,0,,2,0,1,1,0,1,2.30440969633841,dielectric,0.00225243769191999,0.000614723152374263,0.272914609171839,0,43.8901038057807,43.8901038057807,ceiling
18,2.35108761238725,1.06280171136486,0.492387554485079,1.09055114925553,8.10878215412973,0.00614011567096634,33.1192853783563,5.71875185643902,18.111747687013,2.75815404813843,brick,patch_ffd,floor,1.75824568127649,42.8858515737922,42.8858515737922,2.35108761238725,1.06280171136486,42.8858515737922,0,1,0,8,3.4863813229572e-09,5.65915566923339,leading_edge,1,1,R,1,1,2,4.26696337096469,10.7708686417392,3.43884415257054,0.0157413739925278,0.0215448634915008,0.385168890208516,8.58965318916155e-08,2.51237788101163e-08,4.98054474708171e-09,0.153984894543336,1.49416342412452e-09,1.66850860847062,112.966135100733,10.1602338326952,0.919851876224471,1,149.29128525515,0.182011991925626,-10.8856008542574,-10.2545892588083,-10.3567840374095,-0.849192789792034,-0.827641725136925,-0.831312089521518,0,-10.728249883335,0.153984894543335,0.173924114785222,0.0199392202418866,0.756128640060582,12.26196537448,58.2188476848135,-1.18818777541671e-10,0.0439550754077336,0,,2,0,1,1,0,1,1.75824568127649,dielectric,0.00295211261596286,0.000689408480656679,0.233530549251022,0,42.8858515737922,42.8858515737922,floor
19,2.60263973995195,0.803966662590309,-1.29636259787416,1.95235039786571,9.83551243173056,0.0109077620224429,30.2230176828948,13.4823779158856,24.6815685178137,4.82375900872681,concrete,patch_ffd,wall_y,2.95422627779916,52.4937887597436,52.4937887597436,2.60263973995195,0.803966662590309,52.4937887597436,0,1,0,16,7.47081712062257e-09,3.38530088624097,leading_edge,1,1,R,1,1,2,3.91957561052285,7.09495078867596,2.10117369225613,0.0118861695025839,0.0204277090625713,0.409771715012383,2.70724997603253e-08,5.33406452613094e-09,7.96887159533074e-09,0.13995503669499,1.49416342412452e-09,1.65446465111077,79.8373917025109,8.53352251254447,0.992368818926134,1,125.062994659247,0.162729906768091,-6.96426127173367,-6.52074535598523,-6.58479529196954,-0.665036406683974,-0.635583395415325,-0.639957978905517,0,-6.44923909162482,0.139955036694989,0.152733790623582,0.012778753928593,0.69452471537762,4.97079814018183,27.5661412669337,2.3329826896845e-10,0.178825171436789,0,,2,0,1,1,0,1,2.95422627779916,dielectric,0.00175698770830967,0.000654803503031798,0.372685306752521,0,52.4937887597436,52.4937887597436,wall_y
20,2.22541282331862,0.771016331613678,1.50824365876661,0.17224625374094,4.09901838037478,0.0107972286970967,39.2022970247318,8.60534769547542,13.4450402404537,4.65267046544532,wood,ideal,wall_x,2.10231702205474,46.2267237090782,46.2267237090782,2.22541282331862,0.771016331613678,46.2267237090782,0,1,0,10,4.48249027237354e-09,0.0566696902492674,leading_edge,1,1,R,1,1,2,0.220778240545683,-13.1485766188402,0.0394005153110306,0.0208588689430622,0.0171980522420716,0.326420562118277,4.41501843951745e-08,8.19076852096252e-09,4.98054474708171e-09,0.139668351646617,9.96108949416347e-10,1.68559005629206,120.036469468118,10.5858017811143,0.979535846665034,1,165.927114901664,0.162342454696317,29.7346749629565,11.918783819079,12.5514902849989,0.997876261613469,0.87919276364525,0.89470848576039,5.47859922178991e-09,15.0836905888402,0.139668351639597,0.0768573392144787,-0.0628110124251181,0.0523764160056629,0.00106299813778469,0.395845183911421,6.66793668790499e-09,0.490352074405931,0,,2,0,1,1,1,0,2.10231702205474,dielectric,0.00246896124761691,0.000465574857575947,0.188571148301874,0,46.2267237090782,46.2267237090782,wall_x
21,2.30254476543618,0.401230929063077,0.866620425290487,0.742685730027084,3.80810641199242,0.0342135564345277,33.4484103694386,9.75643382931028,18.7496212288584,4.81646289075519,wood,patch_ffd,wall_x,2.2175678928728,30.9755530508411,30.9755530508411,2.30254476543618,0.401230929063077,30.9755530508411,0,1,0,11,4.98054474708171e-09,6.47874935439655,leading_edge,1,1,R,1,1,2,4.59175697337303,11.3270874564827,4.08925143156838,0.0181237270979246,0.0165853216138987,0.339374102044432,7.96397661569534e-08,2.37071680897281e-08,4.98054474708171e-09,0.132870558687714,3.48638132295721e-09,1.66503315468052,111.061122300283,10.026740169069,0.919957327244676,2,148.033366771416,0.153230362570359,-11.9658937512285,-10.7508588873197,-10.9253190250969,-0.880418204016283,-0.844809333447645,-0.850463051075276,0,-12.2328762878072,0.132870558687714,0.168844233834813,0.0359736751470993,0.768776767139405,15.7249536900442,77.3843197949414,-5.63534242568724e-11,0.0623066107932633,0,,2,0,1,1,1,0,2.2175678928728,dielectric,0.00234064502572425,0.000365154313319239,0.156005848518722,0,30.9755530508411,30.9755530508411,wall_x
22,2.24982799978405,0.128379238924948,1.4720668922906,0.130927418131751,6.47592707013273,0.00647729278855314,22.9504532204086,14.221831262068,36.8716245111393,4.41149272491176,concrete,patch_ffd,ceiling,2.58547244602363,34.8624627728328,34.8624627728328,2.24982799978405,0.128379238924948,34.8624627728328,0,1,0,14,6.47470817120623e-09,3.95412164846388,leading_edge,1,1,R,1,1,2,5.13536782691931,13.2966892317122,4.50948186182241,0.00545210045846278,0.0324319301212696,0.460554658323136,1.40429377852118e-08,2.86668747983874e-09,4.98054474708171e-09,0.211174896480691,1.49416342412452e-09,1.64273654986661,112.323051732325,10.2334046987918,0.997919645099317,1,157.18226820014,0.267708133955859,-13.1186732377858,-12.4627792948646,-12.6089141776587,-0.906999914097471,-0.892652261740566,-0.89601961793654,0,-13.082532888651,0.211174896480689,0.237475163838261,0.0263002673575719,0.722279464803643,20.5053564799511,65.7872245139731,-7.38397896522902e-11,0.00296930699752795,0,,2,0,1,1,0,1,2.58547244602363,dielectric,0.00200757864027575,0.000657741109034594,0.327629063110698,0,34.8624627728328,34.8624627728328,ceiling
23,2.23730322922462,0.468791729681146,-1.79371875004134,-0.419689144711232,9.08582247693519,0.0165921379314737,28.5390327543328,11.3202166981661,38.2986679900889,3.21967514482972,metal_pec,ideal,wall_y,2.55366381038222,46.16857848019,46.16857848019,2.23730322922462,0.468791729681146,46.16857848019,0,1,0,13,5.97665369649805e-09,0.0460551603900467,leading_edge,1,1,R,1,1,2,0.0207633852020239,-34.7669893455231,0.000157173183979812,0.475667189722258,0.0126281430057497,0.305731088364835,4.52937774143628e-09,4.28581836106501e-09,1.29494163424125e-08,0.108305323952889,9.96108949416347e-10,1.68976774411296,84.3816495482328,8.65145288891908,0.99993671513724,2,138.884379015347,0.121460099361597,69.2404585795249,34.6413081532796,35.1355342012719,0.999999762364886,0.999313326953896,0.999387165177731,9.46303501945529e-09,32.7802346973968,0.108305323945991,0.156297233551707,0.0479919096057164,0.0003060931064765,1.19111622923521e-07,0.00282707238971712,9.20475669089678e-09,0.139398964955027,0,,2,0,1,1,0,1,2.55366381038222,PEC,0.00203258519643651,0.000979284168380521,0.481792433644299,0,46.16857848019,46.16857848019,wall_y
24,2.95393510267023,0.381906703131326,-0.0894229094863437,-1.28091852532443,3.71389055761454,0.0420246464982104,39.1549257840698,13.6716984129244,17.955255175151,2.89869937890279,brick,ideal,wall_x,2.87473108538781,26.5297883617539,26.5297883617539,2.95393510267023,0.381906703131326,26.5297883617539,0,1,0,16,7.47081712062257e-09,0.0407779172396321,leading_edge,1,1,R,1,1,2,0.1724667825232,-15.3275226994954,0.0124104681891708,0.00249535183297889,0.0335417230045748,0.452973808301507,2.43352888851059e-08,3.96116920485906e-09,4.48249027237354e-09,0.224095115224593,9.96108949416347e-10,1.63745500755999,121.321897896134,10.6652546129522,0.993160701786468,1,168.047594641908,0.288817765710368,38.9239729461382,13.9705105840226,15.0688354786753,0.999743801654218,0.922925383361433,0.939628089928146,9.46303501945529e-09,16.2009246135547,0.224095115202563,0.176045970461499,-0.0480491447410638,0.0301329457705251,0.000128115803707622,0.138650273912027,9.38826494076295e-09,0.0940888850343443,0,,2,0,1,1,1,0,2.87473108538781,dielectric,0.00180557384446911,0.000292125144331421,0.161790748811669,0,26.5297883617539,26.5297883617539,wall_x
25,2.33977416874409,1.17924307786958,-1.77549506763247,-1.17914435722931,9.92039631798355,0.00697074774698199,34.9678971259708,13.2339982590275,28.2978010104782,1.80751111828322,drywall,ideal,floor,2.42684910187249,61.4317744104468,61.4317744104468,2.33977416874409,1.17924307786958,61.4317744104468,0,1,0,13,5.97665369649805e-09,0.0484057595586179,leading_edge,1,1,R,1,1,2,0.0412114972408346,-28.0314595449629,0.0019138483901931,0.161031101566371,0.0316847300816831,0.456160794423564,7.98969598259551e-09,2.77413072558451e-09,7.47081712062257e-09,0.209975191619851,1.49416342412452e-09,1.63815426853671,104.524108330135,9.70529067759582,0.999391209018339,2,156.533470404758,0.265783035409204,54.2977363104522,26.542237047502,27.5247503052166,0.999992565758401,0.995575700747307,0.996469894156051,5.47859922178991e-09,29.8852465459357,0.209975191606205,0.124602239262523,-0.0853729523436822,0.00174722760617063,3.71728936288311e-06,0.00833582795814564,5.12271820083317e-09,0.362435479054113,0,,2,0,1,1,0,1,2.42684910187249,dielectric,0.00213879769189343,0.000654566592544022,0.30604418315252,0,61.4317744104468,61.4317744104468,floor
26,2.86563052962659,0.969194197917107,0.256279021257637,-1.24565386336421,3.00445729443027,0.00147664554941161,25.7679036736918,7.96671960874776,15.6457063671035,2.42890697418178,wood,ideal,ceiling,2.28337540590212,33.8456733369012,33.8456733369012,2.86563052962659,0.969194197917107,33.8456733369012,0,1,0,12,5.47859922178988e-09,0.0535093363918213,leading_edge,1,1,R,1,1,2,0.106250200664916,-19.7712264213934,0.0127219124703818,0.00926496662630716,0.028177037856166,0.43679048663733,2.98726299288182e-08,4.98323636225144e-09,4.98054474708171e-09,0.188617356738646,1.49416342412452e-09,1.64584063941958,108.781525634238,10.0664204303132,0.991269707360219,1,151.824587038658,0.232464125656544,39.1342276654435,19.2015710634647,20.0927353462939,0.999755907893403,0.976248856469077,0.980612315691216,-9.96108949416347e-10,36.0887117685831,0.188617356728917,0.00279681729439903,-0.185820539434518,0.00965027178137966,0.000122061087073566,0.0516640458166868,9.43520067429175e-09,0.924447610027185,0,,2,0,1,1,1,0,2.28337540590212,dielectric,0.00227318698635447,0.000442832380664099,0.194806843133602,0,33.8456733369012,33.8456733369012,ceiling
27,2.05382357711269,1.20348684955509,-1.99638131500266,0.343261036109626,3.43564974101561,0.00258928634697237,36.2276560639334,9.29526430662533,24.7453721530426,4.65465774019949,brick,ideal,floor,2.19691580267341,67.2283552520893,67.2283552520893,2.05382357711269,1.20348684955509,67.2283552520893,0,1,0,11,4.98054474708171e-09,0.0536550202889476,leading_edge,1,1,R,1,1,2,0.0496941114587819,-26.2205791446433,0.00978921348353414,0.0107236279741674,0.0222172804119147,0.37065622536113,1.24094788603855e-08,2.94459189968778e-09,4.48249027237354e-09,0.167648961654183,9.96108949416347e-10,1.66148895033355,116.766390060498,10.3777085185499,0.998491023103644,2,166.242252093815,0.201416174102891,42.4532389134411,24.6287743637177,25.3949273992903,0.999886321027733,0.993134704887305,0.99424182213583,5.47859922178991e-09,30.1298807586971,0.167648961644766,0.0556478086248624,-0.112001153019904,0.00285777647099751,5.68428845664886e-05,0.017095412029784,1.0578079454702e-08,0.858745880688653,0,,2,0,1,1,1,0,2.19691580267341,dielectric,0.00236264824138559,0.000410293369834368,0.173658254600672,0,67.2283552520893,67.2283552520893,floor
28,2.33016100595164,0.731786031580102,-1.77930832902996,-0.967801083137295,4.65283003117417,0.001375866761065,38.57922016146,10.7963443645651,37.7902246556702,1.0540657474172,brick,ideal,wall_y,2.58018984281667,51.7218578654558,51.7218578654558,2.33016100595164,0.731786031580102,51.7218578654558,0,1,0,14,6.47470817120623e-09,0.0453774875579381,leading_edge,1,1,R,1,1,2,0.198959357651838,-14.0281077043456,0.00180779545476438,0.305815672704339,0.0337508489148854,0.452479340374329,3.29086859004125e-09,2.17608944386579e-09,4.48249027237354e-09,0.225629044013809,9.96108949416347e-10,1.63765246923338,121.266737969106,10.6686191943526,0.999897939495982,1,169.465113249651,0.291370747145936,55.6428396479951,12.8787311368481,13.992009042197,0.999994545981664,0.901976107771963,0.923291378180184,6.97276264591443e-09,15.7179916284458,0.225629043995746,0.171571155376465,-0.0540578886192804,0.0383514557058571,2.7271940154104e-06,0.176755021822763,7.19960308427494e-09,0.000811312764412153,0,,2,0,1,1,0,1,2.58018984281667,dielectric,0.00201168889650084,0.000404184224804055,0.200917858376163,0,51.7218578654558,51.7218578654558,wall_y
29,2.06096157939037,1.47726399243273,1.01284712105915,-1.45145414052152,5.25993968958963,0.0157935004483778,36.2660839277934,9.54961981140394,33.5448785053323,2.46389823590677,metal_pec,patch_ffd,floor,1.86367413613406,71.7479832119734,71.7479832119734,2.06096157939037,1.47726399243273,71.7479832119734,0,1,0,8,3.4863813229572e-09,1.09872481344774,leading_edge,1,1,R,1,1,2,7.13276621531032,13.5175957449505,4.29789773494778,0.0430162411948672,0.0122752543157903,0.334685550251417,1.87690099479721e-08,5.82222323468545e-09,1.14552529182879e-08,0.0972514892622109,9.96108949416347e-10,1.68064370255447,66.606727075776,7.76299190980215,0.995782847071048,2,112.654796703532,0.107728218995045,-13.409598927915,-13.0850219318203,-13.1178400597044,-0.91276289485125,-0.906310391929558,-0.906982900531969,4.98054474708173e-10,-16.9457949260836,0.097251489262202,0.202792422068187,0.105540932805985,0.854132558191727,21.9260243859411,188.840968438203,-2.39082085188027e-09,0.830576248452242,0,,2,0,1,1,0,1,1.86367413613406,PEC,0.00278511095744754,0.0013121520070316,0.471130962851887,0,71.7479832119734,71.7479832119734,floor
30,2.86896096299495,0.685784973660624,-0.0695150683085624,-0.0510407054367075,2.6195244286766,0.0257387794759476,24.6688510039968,11.5432959998097,33.7992675691866,3.19785904799939,glass,patch_ffd,wall_x,2.18487869199627,2.26215095004208,2.26215095004208,2.86896096299495,0.685784973660624,2.26215095004208,0,1,0,10,4.48249027237354e-09,1.10750519418022,leading_edge,1,1,R,1,1,2,46.2556761224985,30.6605054311649,25.9120502396917,0.0128239726490492,0.00957805890353539,0.306922100807223,1.14528258559294e-07,4.90470354443556e-08,1.49416342412451e-08,0.0761415248094764,4.48249027237356e-09,1.70349378806455,74.4768121229714,7.94878229820375,0.842751629390853,3,104.523584255527,0.0824168710405282,-29.4656285551696,-28.6579356913255,-28.7207016851582,-0.997740687737861,-0.997279521612772,-0.997318503978201,4.98054474708173e-10,-32.9389532410056,0.0761415248094701,0.184043613539301,0.10790208872983,0.908166222609724,884.225133999674,8896.03768739002,-4.36590795230519e-09,0.972066633831615,0,,2,0,1,1,1,0,2.18487869199627,dielectric,0.00237566473446453,0.00022920528868203,0.0964804862221826,0,2.26215095004208,2.26215095004208,wall_x
31,2.12256375781151,1.1963311873085,-0.123516216764264,-0.042002500155421,3.39328491507955,0.00652798314565744,29.3874274991207,7.90211863704232,28.6586533613103,2.76198329306236,metal_pec,ideal,wall_y,0.935375454287564,8.01753074815943,8.01753074815943,2.12256375781151,1.1963311873085,8.01753074815943,0,1,0,3,9.96108949416342e-10,0.125150436810689,leading_edge,1,1,R,1,1,2,0.0233896775744588,-32.7699796480815,0.00233990178369283,0.0864016125427528,0.0327782953618286,0.453136676937845,1.49554757727356e-08,3.07967623759429e-09,4.48249027237354e-09,0.218972744705532,9.96108949416347e-10,1.63741712309336,114.115419559018,10.2321532986976,0.998781390545676,2,164.104710777754,0.280365049005842,52.6436252054303,30.6888075179424,31.7543896747459,0.999989119139194,0.998294786351123,0.998665553531185,6.97276264591443e-09,45.5959584661379,0.2189727447033,0.0067074198056147,-0.212265324897685,0.000666032716819855,5.4404832739505e-06,0.00304365466620556,1.0223457650467e-08,0.957244060011812,0,,2,0,1,1,1,0,0.935375454287564,PEC,0.00554915059387778,0.00102938221547433,0.185502663526562,0,8.01753074815943,8.01753074815943,wall_y
32,2.0070047592907,0.541594443233428,-0.644798776424584,-1.93708294432539,2.08912748337965,0.0163377938039464,23.8353368829119,7.02816911781348,25.1084914990605,1.26071259496631,metal_pec,ideal,wall_x,2.51306251209198,54.3299005505075,54.3299005505075,2.0070047592907,0.541594443233428,54.3299005505075,0,1,0,13,5.97665369649805e-09,0.0468625610038573,leading_edge,1,1,R,1,1,2,0.0515549643901394,-26.8556164739436,0.00504874691966976,0.0350479305527642,0.0170619526102991,0.355526602417127,1.18901372521671e-08,4.50719104632435e-09,1.29494163424125e-08,0.132400836770705,9.96108949416347e-10,1.66763964620271,85.0868639421827,8.68562376966035,0.998553034242527,2,138.764265410636,0.152605998694022,47.7646493824465,25.7391278573133,26.342465229751,0.999966538009916,0.99467940365419,0.995367915684522,8.96498054474712e-09,31.2861402213874,0.132400836762566,0.0414472452892001,-0.0909535914733663,0.00230835712897255,1.67315070887894e-05,0.017475084819578,4.70275192411739e-09,0.958196884071739,0,,2,0,1,1,0,1,2.51306251209198,PEC,0.00206542385343917,0.00097829872794748,0.473655190104684,0,54.3299005505075,54.3299005505075,wall_x
33,2.39632139789178,0.810298404827096,1.71299607040175,-0.194449888941822,3.14907984631039,0.00253191456687472,24.9779751174991,12.5345076052507,26.4290826028449,2.03062033768987,brick,ideal,wall_y,2.34257021902252,47.386923539324,47.386923539324,2.39632139789178,0.810298404827096,47.386923539324,0,1,0,12,5.47859922178988e-09,0.0501003369406772,leading_edge,1,1,R,1,1,2,0.125980817403928,-17.99723562118,0.00909418838518502,0.000450527302317538,0.0236419930201101,0.379066729733402,1.02913070566388e-08,2.64086519852199e-09,4.48249027237354e-09,0.176656918172322,9.96108949416347e-10,1.65807882040361,121.556714126191,10.6837360769375,0.998937084831521,1,169.139819320313,0.214560518053026,42.888091030601,17.0970839773678,17.939635046679,0.999897151729703,0.961723744045273,0.968366843114234,9.96108949416347e-09,18.8410528544131,0.176656918160742,0.15153393425994,-0.0251229839008023,0.0158040955955175,5.14269652450524e-05,0.0908998056534415,1.00177306413447e-08,0.0205247731582354,0,,2,0,1,1,1,0,2.34257021902252,dielectric,0.00221574543017301,0.000273350466829933,0.123367270945286,0,47.386923539324,47.386923539324,wall_y
